year,make,model,trim,body,market,function_key,location_hint,tech,bulb_code,base,qty,serviceable,notes,source_1,source_2,confidence
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,brake,Rear Combo Lamp,led_module,LED,,2,false,LED brake,JDM FSM,JDM specs,medium
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED C-shape,JDM FSM,JDM specs,medium
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,7440,W21W,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,tail,Rear Combo Lamp,led_module,LED,,2,false,LED tail,JDM FSM,JDM specs,medium
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,turn_front,Bumper,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Impreza,Sport 2.0i-S (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Legacy,Limited (US),TBD,USDM,headlight_high,Headlamp Housing,bulb,9005 (HB3),P20d,2,true,High Beam (often separate),Owner's Manual,Sylvania,high
2022,Subaru,Legacy,Limited (US),TBD,USDM,headlight_low,Headlamp Housing,led_module,,,2,true,LED Low,Owner's Manual,Sylvania,high
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,brake,Rear Combo Lamp,led_module,LED,,2,false,LED brake,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED C-shape,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,headlight_high,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,headlight_low,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,reverse,Rear Combo Lamp,bulb,7440,W21W,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,tail,Rear Combo Lamp,led_module,LED,,2,false,LED tail,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,turn_front,Bumper,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT (JDM),Wagon,JDM,turn_rear,Rear Combo Lamp,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,brake,Rear Combo Lamp,led_module,LED,,2,false,LED brake,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED C-shape,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,headlight_high,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,headlight_low,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,reverse,Rear Combo Lamp,bulb,7440,W21W,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,tail,Rear Combo Lamp,led_module,LED,,2,false,LED tail,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,turn_front,Bumper,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,GT-H (JDM),Wagon,JDM,turn_rear,Rear Combo Lamp,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,brake,Rear Combo Lamp,led_module,LED,,2,false,LED brake,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED C-shape,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,headlight_high,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,headlight_low,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,reverse,Rear Combo Lamp,bulb,7440,W21W,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,tail,Rear Combo Lamp,led_module,LED,,2,false,LED tail,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,turn_front,Bumper,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport (JDM),Wagon,JDM,turn_rear,Rear Combo Lamp,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,brake,Rear Combo Lamp,led_module,LED,,2,false,LED brake,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED C-shape,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,headlight_high,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,headlight_low,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,reverse,Rear Combo Lamp,bulb,7440,W21W,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,tail,Rear Combo Lamp,led_module,LED,,2,false,LED tail,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,turn_front,Bumper,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Levorg,STI Sport R (JDM),Wagon,JDM,turn_rear,Rear Combo Lamp,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,brake,Rear Combo Lamp,led_module,LED,,2,false,LED brake,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED C-shape,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,headlight_high,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,headlight_low,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,reverse,Rear Combo Lamp,bulb,7440,W21W,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,tail,Rear Combo Lamp,led_module,LED,,2,false,LED tail,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,turn_front,Bumper,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited (JDM),Wagon,JDM,turn_rear,Rear Combo Lamp,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,brake,Rear Combo Lamp,led_module,LED,,2,false,LED brake,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED C-shape,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,headlight_high,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,headlight_low,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,reverse,Rear Combo Lamp,bulb,7440,W21W,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,tail,Rear Combo Lamp,led_module,LED,,2,false,LED tail,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,turn_front,Bumper,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Limited EX (JDM),Wagon,JDM,turn_rear,Rear Combo Lamp,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Outback,Touring XT (US),TBD,USDM,headlight_high,Headlamp Housing,bulb,9005 (HB3),P20d,2,true,High Beam (often separate),Owner's Manual,Sylvania,high
2022,Subaru,Outback,Touring XT (US),TBD,USDM,headlight_low,Headlamp Housing,led_module,,,2,true,LED Low,Owner's Manual,Sylvania,high
2022,Subaru,Outback,Wilderness (US),TBD,USDM,headlight_high,Headlamp Housing,bulb,9005 (HB3),P20d,2,true,High Beam (often separate),Owner's Manual,Sylvania,high
2022,Subaru,Outback,Wilderness (US),TBD,USDM,headlight_low,Headlamp Housing,led_module,,,2,true,LED Low,Owner's Manual,Sylvania,high
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,brake,Rear Combo Lamp,led_module,LED,,2,false,LED brake,JDM FSM,JDM specs,medium
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED C-shape,JDM FSM,JDM specs,medium
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,headlight_high,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,headlight_low,Headlamp Housing,led_module,LED,,2,false,LED assembly,JDM FSM,JDM specs,medium
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,reverse,Rear Combo Lamp,bulb,7440,W21W,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,tail,Rear Combo Lamp,led_module,LED,,2,false,LED tail,JDM FSM,JDM specs,medium
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,turn_front,Bumper,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Outback,X-Break (JDM),Wagon,JDM,turn_rear,Rear Combo Lamp,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck (JDM),Truck,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van (JDM),Van,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Sambar,Van 4WD (JDM),Van,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED DRL,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,headlight_high,Headlamp Housing,bulb,9005 (HB3),P20d,2,true,High beam,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,headlight_low,Headlamp Housing,bulb,H11,PGJ19-2,2,true,Low beam,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,turn_front,Bumper/Fender,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-HS (JDM),SUV,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,drl,Headlamp Housing,led_module,LED,,2,false,Integrated LED DRL,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,fog_front,Bumper,bulb,H11,PGJ19-2,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,headlight_high,Headlamp Housing,bulb,9005 (HB3),P20d,2,true,High beam,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,headlight_low,Headlamp Housing,bulb,H11,PGJ19-2,2,true,Low beam,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,license_plate,Trunk/Bumper,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,turn_front,Bumper/Fender,bulb,7440,W21W,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,ET-SS (JDM),SUV,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Solterra,Limited (US),TBD,USDM,headlight_high,Headlamp Housing,led_module,,,2,true,LED Assembly,Owner's Manual,Sylvania,high
2022,Subaru,Solterra,Limited (US),TBD,USDM,headlight_low,Headlamp Housing,led_module,,,2,true,LED Assembly,Owner's Manual,Sylvania,high
2022,Subaru,Solterra,Premium (US),TBD,USDM,headlight_high,Headlamp Housing,led_module,,,2,true,LED Assembly,Owner's Manual,Sylvania,high
2022,Subaru,Solterra,Premium (US),TBD,USDM,headlight_low,Headlamp Housing,led_module,,,2,true,LED Assembly,Owner's Manual,Sylvania,high
2022,Subaru,Solterra,Touring (US),TBD,USDM,headlight_high,Headlamp Housing,led_module,,,2,true,LED Assembly,Owner's Manual,Sylvania,high
2022,Subaru,Solterra,Touring (US),TBD,USDM,headlight_low,Headlamp Housing,led_module,,,2,true,LED Assembly,Owner's Manual,Sylvania,high
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom R (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2022,Subaru,Stella,Custom RS (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
